delivery_id,order_id,date,delivery_slot,distance_km,time_taken_min,delivery_cost_inr,status
DEL00317,ORD00317,2024-03-11,18:00-21:00,15.16,58.9,81.93,Delivered
DEL00318,ORD00318,2024-03-07,12:00-15:00,42.04,156.9,141.82,Delivered
DEL00319,ORD00319,2024-03-14,15:00-18:00,41.44,124.2,160.66,Delivered
DEL00320,ORD00320,2024-03-04,12:00-15:00,22.44,87.6,86.69,Delivered
DEL00321,ORD00321,2024-03-23,15:00-18:00,5.14,16.8,46.42,Delayed
DEL00322,ORD00322,2024-03-28,09:00-12:00,5.15,20.6,43.19,Delivered
DEL00323,ORD00323,2024-03-27,09:00-12:00,11.62,35.7,60.43,Returned
DEL00324,ORD00324,2024-03-03,09:00-12:00,14.26,41.4,67.0,Delivered
DEL00325,ORD00325,2024-03-15,09:00-12:00,18.2,56.5,71.52,Delivered
DEL00326,ORD00326,2024-03-06,12:00-15:00,22.25,97.9,91.78,Delivered
DEL00327,ORD00327,2024-03-16,18:00-21:00,8.58,23.2,66.04,Delivered
DEL00328,ORD00328,2024-03-29,18:00-21:00,30.57,112.5,129.25,Delivered
DEL00329,ORD00329,2024-03-16,12:00-15:00,25.49,90.6,95.43,Delivered
DEL00330,ORD00330,2024-03-01,12:00-15:00,7.79,26.9,48.21,Delivered
DEL00331,ORD00331,2024-03-08,18:00-21:00,10.05,43.7,60.89,Delivered
DEL00332,ORD00332,2024-03-19,15:00-18:00,15.86,60.9,70.43,Delivered
DEL00333,ORD00333,2024-03-07,12:00-15:00,42.84,146.9,145.69,Delivered
DEL00334,ORD00334,2024-03-08,12:00-15:00,44.24,111.2,139.45,Delivered
DEL00335,ORD00335,2024-03-06,12:00-15:00,36.09,160.6,129.34,Delivered
DEL00336,ORD00336,2024-03-28,09:00-12:00,33.66,150.6,108.7,Delivered
DEL00337,ORD00337,2024-03-05,12:00-15:00,19.71,82.8,86.82,Delivered
DEL00338,ORD00338,2024-03-30,18:00-21:00,6.68,24.9,54.93,Delivered
DEL00339,ORD00339,2024-03-10,09:00-12:00,23.71,95.4,86.26,Delivered
DEL00340,ORD00340,2024-03-30,18:00-21:00,19.14,66.1,87.4,Delivered
DEL00341,ORD00341,2024-03-08,18:00-21:00,4.17,13.5,44.67,Delivered
DEL00342,ORD00342,2024-03-23,18:00-21:00,29.91,92.5,128.97,Delivered
DEL00343,ORD00343,2024-03-06,09:00-12:00,12.46,48.9,60.59,Delivered
DEL00344,ORD00344,2024-03-03,09:00-12:00,37.7,96.0,112.0,Delivered
DEL00345,ORD00345,2024-03-13,18:00-21:00,36.45,140.9,143.59,Delivered
DEL00346,ORD00346,2024-03-21,15:00-18:00,32.21,111.7,132.64,Delayed
DEL00347,ORD00347,2024-03-14,15:00-18:00,19.46,68.8,87.12,Delivered
DEL00348,ORD00348,2024-03-13,09:00-12:00,6.06,18.2,45.56,Delivered
DEL00349,ORD00349,2024-03-27,12:00-15:00,8.87,31.0,54.08,Delivered
DEL00350,ORD00350,2024-03-03,18:00-21:00,35.01,130.0,132.47,Delivered
DEL00351,ORD00351,2024-03-18,18:00-21:00,24.79,105.3,113.4,Delivered
DEL00352,ORD00352,2024-03-09,09:00-12:00,6.61,18.2,44.26,Delivered
DEL00353,ORD00353,2024-03-14,18:00-21:00,37.35,133.8,157.04,Delivered
DEL00354,ORD00354,2024-03-30,18:00-21:00,6.22,23.8,58.73,Delivered
DEL00355,ORD00355,2024-03-29,09:00-12:00,39.72,123.9,137.24,Delivered
DEL00356,ORD00356,2024-03-06,09:00-12:00,22.44,71.9,89.55,Delivered
DEL00357,ORD00357,2024-03-27,09:00-12:00,18.92,51.0,82.05,Delivered
DEL00358,ORD00358,2024-03-18,09:00-12:00,29.37,79.8,105.05,Delivered
DEL00359,ORD00359,2024-03-19,15:00-18:00,29.78,120.7,110.14,Delivered
DEL00360,ORD00360,2024-03-29,09:00-12:00,39.03,149.1,129.31,Delivered
DEL00361,ORD00361,2024-03-20,12:00-15:00,40.02,166.3,140.09,Delivered
DEL00362,ORD00362,2024-03-30,15:00-18:00,23.28,102.0,99.97,Delayed
DEL00363,ORD00363,2024-03-08,18:00-21:00,14.79,53.5,76.36,Delivered
DEL00364,ORD00364,2024-03-07,09:00-12:00,40.39,109.0,118.09,Delivered
DEL00365,ORD00365,2024-03-23,12:00-15:00,21.18,90.5,79.67,Delivered
DEL00366,ORD00366,2024-03-07,12:00-15:00,44.1,190.9,153.07,Delivered
DEL00367,ORD00367,2024-03-17,15:00-18:00,17.95,57.0,82.39,Delivered
DEL00368,ORD00368,2024-03-28,09:00-12:00,37.41,155.9,126.03,Delivered
DEL00369,ORD00369,2024-03-02,12:00-15:00,5.23,15.9,44.78,Delivered
DEL00370,ORD00370,2024-03-14,12:00-15:00,26.08,65.9,108.83,Delivered
DEL00371,ORD00371,2024-03-01,18:00-21:00,24.15,61.8,111.86,Delivered
DEL00372,ORD00372,2024-03-15,09:00-12:00,36.29,129.8,129.85,Delivered
DEL00373,ORD00373,2024-03-20,15:00-18:00,33.28,125.5,116.22,Delivered
DEL00374,ORD00374,2024-03-28,12:00-15:00,38.94,104.9,127.34,Delivered
DEL00375,ORD00375,2024-03-26,09:00-12:00,28.18,101.8,98.22,Delivered
DEL00376,ORD00376,2024-03-14,15:00-18:00,14.0,50.8,66.56,Returned
DEL00377,ORD00377,2024-03-22,15:00-18:00,21.44,59.0,87.4,Delivered
DEL00378,ORD00378,2024-03-09,09:00-12:00,19.3,65.7,75.42,Delivered
DEL00379,ORD00379,2024-03-28,15:00-18:00,6.7,19.0,46.43,Delivered
DEL00380,ORD00380,2024-03-28,12:00-15:00,25.21,84.2,95.43,Delivered
DEL00381,ORD00381,2024-03-22,12:00-15:00,44.59,112.7,134.99,Delayed
DEL00382,ORD00382,2024-03-29,18:00-21:00,1.36,3.5,40.72,Delivered
DEL00383,ORD00383,2024-03-02,18:00-21:00,39.23,158.4,164.85,Delivered
DEL00384,ORD00384,2024-03-14,09:00-12:00,23.5,70.4,80.0,Delivered
DEL00385,ORD00385,2024-03-24,09:00-12:00,1.02,3.5,35.33,Delivered
DEL00386,ORD00386,2024-03-29,12:00-15:00,7.77,32.9,56.8,Delivered
DEL00387,ORD00387,2024-03-10,12:00-15:00,33.39,136.0,122.24,Delivered
DEL00388,ORD00388,2024-03-07,12:00-15:00,29.85,77.7,112.65,Delivered
DEL00389,ORD00389,2024-03-05,15:00-18:00,34.25,116.7,119.32,Delivered
DEL00390,ORD00390,2024-03-21,09:00-12:00,3.7,9.7,42.07,Delivered
DEL00391,ORD00391,2024-03-14,12:00-15:00,34.6,98.3,124.06,Delivered
DEL00392,ORD00392,2024-03-04,09:00-12:00,8.32,30.6,54.59,Delivered
DEL00393,ORD00393,2024-03-04,15:00-18:00,17.65,50.0,83.94,Delivered
DEL00394,ORD00394,2024-03-14,15:00-18:00,17.12,71.9,73.18,Delivered
DEL00395,ORD00395,2024-03-03,09:00-12:00,31.66,142.0,119.53,Delivered
DEL00396,ORD00396,2024-03-04,18:00-21:00,3.62,14.7,42.2,Delivered
DEL00397,ORD00397,2024-03-28,09:00-12:00,40.37,111.8,129.73,Delivered
DEL00398,ORD00398,2024-03-29,15:00-18:00,30.18,117.4,123.69,Delayed
DEL00399,ORD00399,2024-03-09,09:00-12:00,14.56,40.9,70.67,Delayed
DEL00400,ORD00400,2024-03-09,09:00-12:00,25.58,91.5,88.63,Delayed
DEL00401,ORD00401,2024-03-28,12:00-15:00,38.49,109.1,127.4,Delivered
DEL00402,ORD00402,2024-03-20,18:00-21:00,39.81,145.9,146.11,Delivered
DEL00403,ORD00403,2024-03-15,15:00-18:00,40.41,140.4,153.35,Delivered
DEL00404,ORD00404,2024-03-23,15:00-18:00,29.82,95.5,117.67,Delivered
DEL00405,ORD00405,2024-03-27,18:00-21:00,4.89,19.8,51.78,Delivered
DEL00406,ORD00406,2024-03-16,18:00-21:00,33.84,108.9,149.63,Delivered
DEL00407,ORD00407,2024-03-15,15:00-18:00,38.36,130.8,138.61,Delivered
DEL00408,ORD00408,2024-03-01,09:00-12:00,43.52,165.3,149.69,Delivered
DEL00409,ORD00409,2024-03-18,09:00-12:00,12.55,47.6,63.28,Delivered
DEL00410,ORD00410,2024-03-11,09:00-12:00,36.91,124.4,112.43,Delivered
DEL00411,ORD00411,2024-03-08,09:00-12:00,30.15,94.7,95.4,Delivered
DEL00412,ORD00412,2024-03-16,15:00-18:00,41.05,119.7,145.54,Delivered
DEL00413,ORD00413,2024-03-30,09:00-12:00,31.72,105.3,101.64,Returned
DEL00414,ORD00414,2024-03-27,12:00-15:00,12.96,49.7,66.64,Delivered
DEL00415,ORD00415,2024-03-02,12:00-15:00,3.51,13.5,43.07,Delivered
DEL00416,ORD00416,2024-03-22,12:00-15:00,37.25,97.9,132.12,Delivered
DEL00417,ORD00417,2024-03-11,15:00-18:00,21.59,82.4,89.19,Delivered
DEL00418,ORD00418,2024-03-23,15:00-18:00,29.69,109.6,107.47,Delayed
DEL00419,ORD00419,2024-03-21,15:00-18:00,41.32,163.7,150.01,Delivered
DEL00420,ORD00420,2024-03-19,18:00-21:00,5.22,15.8,49.89,Delivered
DEL00421,ORD00421,2024-03-05,15:00-18:00,24.82,90.0,107.52,Delivered
DEL00422,ORD00422,2024-03-23,18:00-21:00,28.1,105.4,111.18,Delivered
DEL00423,ORD00423,2024-03-18,18:00-21:00,23.59,83.3,103.29,Delayed
DEL00424,ORD00424,2024-03-22,18:00-21:00,24.59,90.3,109.41,Delivered
DEL00425,ORD00425,2024-03-18,18:00-21:00,2.89,12.2,40.6,Delivered
DEL00426,ORD00426,2024-03-06,15:00-18:00,19.52,79.2,87.59,Delivered
DEL00427,ORD00427,2024-03-09,12:00-15:00,43.69,156.4,141.7,Delivered
DEL00428,ORD00428,2024-03-25,15:00-18:00,1.97,7.5,41.38,Delivered
DEL00429,ORD00429,2024-03-06,09:00-12:00,44.44,160.6,150.36,Delivered
DEL00430,ORD00430,2024-03-07,09:00-12:00,30.13,123.7,102.28,Delivered
DEL00431,ORD00431,2024-03-15,09:00-12:00,4.53,13.9,44.66,Returned
DEL00432,ORD00432,2024-03-04,18:00-21:00,10.25,39.2,70.26,Delivered
DEL00433,ORD00433,2024-03-21,09:00-12:00,15.16,42.4,65.48,Delivered
DEL00434,ORD00434,2024-03-21,18:00-21:00,40.94,130.5,147.03,Delivered
DEL00435,ORD00435,2024-03-23,09:00-12:00,37.05,120.3,127.47,Returned
DEL00436,ORD00436,2024-03-14,18:00-21:00,29.0,113.2,123.01,Delivered
DEL00437,ORD00437,2024-03-20,09:00-12:00,25.08,92.8,91.3,Delivered
DEL00438,ORD00438,2024-03-10,18:00-21:00,1.58,6.1,37.51,Delivered
DEL00439,ORD00439,2024-03-18,12:00-15:00,25.73,75.2,91.67,Delivered
DEL00440,ORD00440,2024-03-30,12:00-15:00,38.72,111.3,127.1,Delivered
DEL00441,ORD00441,2024-03-19,12:00-15:00,28.31,86.9,116.0,Delivered
DEL00442,ORD00442,2024-03-29,15:00-18:00,22.27,61.7,85.52,Delivered
DEL00443,ORD00443,2024-03-22,09:00-12:00,41.09,159.6,122.53,Delivered
DEL00444,ORD00444,2024-03-07,12:00-15:00,18.3,78.8,81.94,Delivered
DEL00445,ORD00445,2024-03-29,12:00-15:00,14.56,48.8,66.5,Delivered
DEL00446,ORD00446,2024-03-26,12:00-15:00,28.35,125.4,102.94,Delivered
DEL00447,ORD00447,2024-03-05,15:00-18:00,31.32,130.8,128.6,Delivered
DEL00448,ORD00448,2024-03-06,15:00-18:00,24.44,83.5,99.9,Delivered
DEL00449,ORD00449,2024-03-29,12:00-15:00,11.68,30.5,67.11,Delivered
DEL00450,ORD00450,2024-03-18,18:00-21:00,31.19,105.4,122.12,Delivered
DEL00451,ORD00451,2024-03-17,12:00-15:00,30.45,133.7,113.73,Delivered
DEL00452,ORD00452,2024-03-06,15:00-18:00,5.16,13.5,49.87,Delivered
DEL00453,ORD00453,2024-03-16,15:00-18:00,32.51,97.5,130.47,Delivered
DEL00454,ORD00454,2024-03-15,15:00-18:00,29.2,118.0,108.94,Delivered
DEL00455,ORD00455,2024-03-13,18:00-21:00,4.54,13.7,44.8,Delivered
DEL00456,ORD00456,2024-03-28,12:00-15:00,35.1,98.6,112.4,Delivered
DEL00457,ORD00457,2024-03-17,09:00-12:00,9.57,40.5,51.94,Delivered
DEL00458,ORD00458,2024-03-11,12:00-15:00,21.98,65.9,86.42,Delivered
DEL00459,ORD00459,2024-03-05,12:00-15:00,44.3,198.7,157.43,Delivered
DEL00460,ORD00460,2024-03-30,15:00-18:00,35.08,153.0,135.97,Delivered
DEL00461,ORD00461,2024-03-20,12:00-15:00,38.35,169.3,128.95,Delivered
DEL00462,ORD00462,2024-03-06,09:00-12:00,16.84,46.8,70.04,Delivered
DEL00463,ORD00463,2024-03-05,12:00-15:00,23.39,102.5,93.97,Delivered
DEL00464,ORD00464,2024-03-29,09:00-12:00,39.58,156.3,125.34,Delivered
DEL00465,ORD00465,2024-03-29,15:00-18:00,19.75,88.3,85.3,Delivered
DEL00466,ORD00466,2024-03-14,09:00-12:00,23.04,87.9,88.04,Delivered
DEL00467,ORD00467,2024-03-16,15:00-18:00,14.63,50.4,80.16,Delivered
DEL00468,ORD00468,2024-03-26,12:00-15:00,10.86,31.0,54.62,Delivered
DEL00469,ORD00469,2024-03-04,15:00-18:00,16.5,50.0,76.89,Delayed
DEL00470,ORD00470,2024-03-13,12:00-15:00,38.33,129.9,125.21,Delivered
DEL00471,ORD00471,2024-03-10,12:00-15:00,23.43,71.0,86.24,Delivered
DEL00472,ORD00472,2024-03-06,12:00-15:00,28.57,87.9,106.68,Delayed
DEL00473,ORD00473,2024-03-01,09:00-12:00,1.27,4.9,35.29,Delivered
DEL00474,ORD00474,2024-03-03,09:00-12:00,14.7,56.3,60.55,Delivered
DEL00475,ORD00475,2024-03-15,12:00-15:00,17.97,62.3,82.84,Delivered
DEL00476,ORD00476,2024-03-17,12:00-15:00,19.81,75.2,90.34,Delayed
DEL00477,ORD00477,2024-03-03,12:00-15:00,38.52,141.8,133.21,Delivered
DEL00478,ORD00478,2024-03-23,15:00-18:00,29.53,111.9,107.31,Delivered
DEL00479,ORD00479,2024-03-07,18:00-21:00,38.64,144.3,147.79,Delivered
DEL00480,ORD00480,2024-03-17,18:00-21:00,15.33,43.8,78.37,Delivered
DEL00481,ORD00481,2024-03-25,18:00-21:00,24.08,69.4,99.65,Delivered
DEL00482,ORD00482,2024-03-21,18:00-21:00,39.92,122.9,160.36,Delivered
DEL00483,ORD00483,2024-03-09,12:00-15:00,28.1,117.9,107.67,Delivered
DEL00484,ORD00484,2024-03-29,12:00-15:00,40.18,107.0,142.97,Delivered
DEL00485,ORD00485,2024-03-28,12:00-15:00,1.26,4.9,32.08,Returned
DEL00486,ORD00486,2024-03-22,18:00-21:00,20.43,63.1,102.81,Delivered
DEL00487,ORD00487,2024-03-16,12:00-15:00,36.99,153.9,125.49,Delivered
DEL00488,ORD00488,2024-03-25,09:00-12:00,25.0,105.8,101.23,Delivered
DEL00489,ORD00489,2024-03-28,15:00-18:00,23.87,80.6,100.69,Delivered
DEL00490,ORD00490,2024-03-13,15:00-18:00,44.77,149.1,147.48,Delivered
DEL00491,ORD00491,2024-03-20,15:00-18:00,34.86,156.8,128.1,Delivered
DEL00492,ORD00492,2024-03-06,12:00-15:00,10.04,40.7,59.43,Delivered
DEL00493,ORD00493,2024-03-13,09:00-12:00,18.18,64.8,82.22,Delivered
DEL00494,ORD00494,2024-03-05,18:00-21:00,10.34,27.5,67.1,Delivered
DEL00495,ORD00495,2024-03-28,12:00-15:00,28.8,125.1,98.33,Delivered
DEL00496,ORD00496,2024-03-21,15:00-18:00,30.27,98.9,123.34,Delivered
DEL00497,ORD00497,2024-03-04,15:00-18:00,43.57,167.6,147.21,Delivered
DEL00498,ORD00498,2024-03-16,18:00-21:00,24.75,101.0,103.39,Delivered
DEL00499,ORD00499,2024-03-30,09:00-12:00,19.23,76.0,75.23,Delivered
DEL00500,ORD00500,2024-03-11,18:00-21:00,40.83,148.2,156.81,Delivered
DEL00501,ORD00501,2024-03-17,12:00-15:00,2.6,11.0,40.53,Returned
DEL00502,ORD00502,2024-03-23,09:00-12:00,9.52,42.7,49.12,Delivered
DEL00503,ORD00503,2024-03-13,09:00-12:00,1.87,7.8,33.42,Delivered
DEL00504,ORD00504,2024-03-08,09:00-12:00,14.16,53.2,60.69,Delivered
DEL00505,ORD00505,2024-03-11,18:00-21:00,36.19,112.3,151.87,Delivered
DEL00506,ORD00506,2024-03-15,15:00-18:00,15.78,63.5,74.37,Delivered
DEL00507,ORD00507,2024-03-26,15:00-18:00,42.47,133.4,147.5,Delivered
DEL00508,ORD00508,2024-03-27,18:00-21:00,25.87,97.8,121.33,Delivered
DEL00509,ORD00509,2024-03-14,12:00-15:00,19.29,49.6,75.41,Delivered
DEL00510,ORD00510,2024-03-06,15:00-18:00,23.81,69.5,97.51,Delivered
DEL00511,ORD00511,2024-03-17,15:00-18:00,35.38,105.6,135.37,Delivered
DEL00512,ORD00512,2024-03-06,15:00-18:00,26.59,75.6,102.03,Delivered
DEL00513,ORD00513,2024-03-01,15:00-18:00,11.38,34.4,67.43,Delivered
DEL00514,ORD00514,2024-03-24,15:00-18:00,26.65,76.0,99.32,Delivered
DEL00515,ORD00515,2024-03-26,09:00-12:00,17.27,76.5,73.41,Delivered
DEL00516,ORD00516,2024-03-25,18:00-21:00,8.97,37.4,60.99,Delayed
DEL00517,ORD00517,2024-03-23,12:00-15:00,4.41,14.4,39.64,Delivered
DEL00518,ORD00518,2024-03-07,09:00-12:00,8.88,27.0,54.28,Delivered
DEL00519,ORD00519,2024-03-09,09:00-12:00,10.14,41.2,50.95,Delivered
DEL00520,ORD00520,2024-03-11,12:00-15:00,27.26,90.6,103.35,Delayed
DEL00521,ORD00521,2024-03-19,09:00-12:00,6.89,19.3,49.12,Delivered
DEL00522,ORD00522,2024-03-22,15:00-18:00,5.38,23.2,45.47,Delivered
DEL00523,ORD00523,2024-03-26,18:00-21:00,2.47,6.5,43.62,Delivered
DEL00524,ORD00524,2024-03-13,18:00-21:00,43.34,163.1,149.51,Delivered
DEL00525,ORD00525,2024-03-16,15:00-18:00,22.32,69.0,89.33,Delivered
DEL00526,ORD00526,2024-03-17,18:00-21:00,10.14,33.8,63.5,Delivered
DEL00527,ORD00527,2024-03-17,12:00-15:00,8.98,38.4,60.58,Delivered
DEL00528,ORD00528,2024-03-18,15:00-18:00,17.52,52.4,88.65,Delivered
DEL00529,ORD00529,2024-03-04,09:00-12:00,17.13,67.2,69.59,Delivered
DEL00530,ORD00530,2024-03-07,15:00-18:00,29.09,104.6,115.09,Delivered
DEL00531,ORD00531,2024-03-20,09:00-12:00,42.47,120.7,123.59,Delivered
DEL00532,ORD00532,2024-03-24,09:00-12:00,7.63,30.1,47.7,Delivered
DEL00533,ORD00533,2024-03-07,12:00-15:00,4.88,21.5,45.89,Delivered
DEL00534,ORD00534,2024-03-08,09:00-12:00,11.02,46.8,55.84,Delivered
DEL00535,ORD00535,2024-03-15,18:00-21:00,21.89,84.0,104.71,Delivered
DEL00536,ORD00536,2024-03-18,15:00-18:00,41.61,125.9,143.47,Delivered
DEL00537,ORD00537,2024-03-14,18:00-21:00,33.76,120.6,141.65,Delivered
DEL00538,ORD00538,2024-03-15,09:00-12:00,8.46,36.1,46.56,Delayed
DEL00539,ORD00539,2024-03-10,15:00-18:00,7.24,21.7,55.26,Delivered
DEL00540,ORD00540,2024-03-19,12:00-15:00,13.64,58.0,66.91,Delivered
DEL00541,ORD00541,2024-03-19,12:00-15:00,12.28,53.5,68.73,Delivered
DEL00542,ORD00542,2024-03-06,15:00-18:00,42.04,180.5,157.61,Delivered
DEL00543,ORD00543,2024-03-19,18:00-21:00,3.0,8.0,44.15,Delivered
DEL00544,ORD00544,2024-03-08,09:00-12:00,6.1,15.5,42.77,Delivered
DEL00545,ORD00545,2024-03-19,18:00-21:00,12.72,55.0,76.47,Delivered
DEL00546,ORD00546,2024-03-19,12:00-15:00,6.95,26.2,48.39,Delivered
DEL00547,ORD00547,2024-03-19,18:00-21:00,9.64,33.6,59.1,Delivered
DEL00548,ORD00548,2024-03-07,12:00-15:00,34.09,139.4,119.02,Delivered
DEL00549,ORD00549,2024-03-14,18:00-21:00,44.13,129.6,173.93,Delivered
DEL00550,ORD00550,2024-03-12,18:00-21:00,17.1,51.0,84.82,Delivered
DEL00551,ORD00551,2024-03-30,09:00-12:00,17.31,61.5,74.08,Returned
DEL00552,ORD00552,2024-03-30,09:00-12:00,7.77,22.7,47.06,Delivered
DEL00553,ORD00553,2024-03-01,18:00-21:00,25.81,91.9,112.04,Delivered
DEL00554,ORD00554,2024-03-29,12:00-15:00,18.14,46.9,80.08,Delivered
DEL00555,ORD00555,2024-03-21,09:00-12:00,16.19,63.5,68.5,Delivered
DEL00556,ORD00556,2024-03-21,18:00-21:00,10.17,29.5,71.35,Delivered
DEL00557,ORD00557,2024-03-17,12:00-15:00,24.08,107.1,93.97,Delivered
DEL00558,ORD00558,2024-03-16,15:00-18:00,43.66,143.1,150.19,Delivered
DEL00559,ORD00559,2024-03-21,12:00-15:00,26.43,82.1,96.62,Delivered
DEL00560,ORD00560,2024-03-22,18:00-21:00,21.06,53.8,107.29,Delivered
DEL00561,ORD00561,2024-03-14,12:00-15:00,21.02,66.6,83.46,Delivered
DEL00562,ORD00562,2024-03-22,18:00-21:00,30.89,125.5,125.88,Delivered
DEL00563,ORD00563,2024-03-18,09:00-12:00,23.7,89.3,93.99,Delivered
DEL00564,ORD00564,2024-03-14,12:00-15:00,33.89,106.6,123.97,Delivered
DEL00565,ORD00565,2024-03-01,12:00-15:00,42.07,147.0,152.37,Delivered
DEL00566,ORD00566,2024-03-23,15:00-18:00,35.72,98.8,136.79,Delivered
DEL00567,ORD00567,2024-03-05,18:00-21:00,9.89,25.6,62.9,Delivered
DEL00568,ORD00568,2024-03-07,15:00-18:00,11.57,34.5,59.13,Delivered
DEL00569,ORD00569,2024-03-25,09:00-12:00,3.82,9.8,36.43,Delivered
DEL00570,ORD00570,2024-03-15,09:00-12:00,19.9,83.1,80.77,Delivered
DEL00571,ORD00571,2024-03-21,15:00-18:00,5.43,17.7,51.27,Delivered
DEL00572,ORD00572,2024-03-10,18:00-21:00,11.66,46.9,72.28,Delivered
DEL00573,ORD00573,2024-03-04,18:00-21:00,36.07,111.9,132.41,Delivered
DEL00574,ORD00574,2024-03-01,09:00-12:00,32.62,145.2,118.99,Delivered
DEL00575,ORD00575,2024-03-21,09:00-12:00,7.78,21.5,48.44,Delivered
DEL00576,ORD00576,2024-03-23,18:00-21:00,7.35,24.4,54.08,Delivered
DEL00577,ORD00577,2024-03-06,12:00-15:00,38.67,106.0,145.56,Delivered
DEL00578,ORD00578,2024-03-10,12:00-15:00,1.09,4.1,36.23,Delivered
DEL00579,ORD00579,2024-03-09,18:00-21:00,41.92,117.0,155.22,Delivered
DEL00580,ORD00580,2024-03-22,12:00-15:00,33.48,102.9,111.18,Delivered
DEL00581,ORD00581,2024-03-21,09:00-12:00,1.98,5.5,33.07,Delivered
DEL00582,ORD00582,2024-03-28,09:00-12:00,31.91,85.9,99.13,Delivered
DEL00583,ORD00583,2024-03-06,18:00-21:00,6.69,24.8,56.37,Delivered
DEL00584,ORD00584,2024-03-02,18:00-21:00,24.96,75.6,114.7,Delivered
DEL00585,ORD00585,2024-03-16,12:00-15:00,11.37,41.8,55.96,Delivered
DEL00586,ORD00586,2024-03-04,15:00-18:00,22.49,98.1,87.18,Delivered
DEL00587,ORD00587,2024-03-11,18:00-21:00,15.77,58.5,87.62,Delivered
DEL00588,ORD00588,2024-03-06,09:00-12:00,43.82,192.0,128.85,Delivered
DEL00589,ORD00589,2024-03-04,09:00-12:00,44.89,137.4,133.23,Delivered
DEL00590,ORD00590,2024-03-21,09:00-12:00,33.41,110.8,113.97,Delivered
DEL00591,ORD00591,2024-03-18,18:00-21:00,22.48,58.7,100.87,Delivered
DEL00592,ORD00592,2024-03-07,09:00-12:00,34.78,149.4,122.88,Delivered
DEL00593,ORD00593,2024-03-15,09:00-12:00,27.23,99.7,97.18,Delivered
DEL00594,ORD00594,2024-03-22,15:00-18:00,16.97,73.1,77.69,Delivered
DEL00595,ORD00595,2024-03-01,12:00-15:00,1.15,4.4,32.37,Delivered
DEL00596,ORD00596,2024-03-11,15:00-18:00,2.75,8.2,36.94,Delivered
DEL00597,ORD00597,2024-03-10,18:00-21:00,41.92,115.6,157.77,Delivered
DEL00598,ORD00598,2024-03-16,15:00-18:00,42.73,168.5,162.85,Delivered
DEL00599,ORD00599,2024-03-17,18:00-21:00,15.71,62.0,82.63,Delivered
DEL00600,ORD00600,2024-03-30,18:00-21:00,19.54,85.3,94.43,Delivered
DEL00601,ORD00601,2024-03-25,15:00-18:00,35.35,129.9,128.37,Delivered
DEL00602,ORD00602,2024-03-09,12:00-15:00,13.83,53.1,72.03,Delivered
DEL00603,ORD00603,2024-03-01,15:00-18:00,26.18,110.7,109.36,Delivered
DEL00604,ORD00604,2024-03-23,15:00-18:00,9.6,27.5,62.09,Delivered
DEL00605,ORD00605,2024-03-01,09:00-12:00,14.23,40.0,71.43,Delivered
DEL00606,ORD00606,2024-03-23,15:00-18:00,13.29,37.5,64.9,Delivered
DEL00607,ORD00607,2024-03-23,09:00-12:00,9.19,32.7,49.38,Delivered
DEL00608,ORD00608,2024-03-22,12:00-15:00,10.82,44.1,60.17,Returned
DEL00609,ORD00609,2024-03-13,18:00-21:00,9.66,30.4,70.68,Delivered
DEL00610,ORD00610,2024-03-04,12:00-15:00,32.76,121.3,110.86,Delivered
DEL00611,ORD00611,2024-03-23,18:00-21:00,2.23,8.6,39.66,Delivered
DEL00612,ORD00612,2024-03-08,18:00-21:00,34.94,107.7,151.01,Delivered
DEL00613,ORD00613,2024-03-11,09:00-12:00,44.42,189.0,150.97,Delivered
DEL00614,ORD00614,2024-03-11,09:00-12:00,31.25,96.8,118.91,Delivered
DEL00615,ORD00615,2024-03-20,12:00-15:00,8.56,24.1,52.23,Delivered
DEL00616,ORD00616,2024-03-22,12:00-15:00,26.97,111.2,95.23,Delivered
DEL00617,ORD00617,2024-03-11,15:00-18:00,18.07,64.1,85.59,Delivered
DEL00618,ORD00618,2024-03-17,09:00-12:00,37.26,136.0,124.81,Delivered
DEL00619,ORD00619,2024-03-10,15:00-18:00,10.97,41.6,67.9,Delivered
DEL00620,ORD00620,2024-03-18,15:00-18:00,2.52,7.1,39.25,Delivered
DEL00621,ORD00621,2024-03-28,18:00-21:00,43.48,125.8,172.82,Delivered
DEL00622,ORD00622,2024-03-21,12:00-15:00,43.0,137.8,137.97,Delivered
DEL00623,ORD00623,2024-03-15,18:00-21:00,9.66,40.0,62.93,Delivered
DEL00624,ORD00624,2024-03-18,15:00-18:00,33.01,98.0,134.4,Delivered
DEL00625,ORD00625,2024-03-23,09:00-12:00,32.49,123.1,110.04,Delivered
DEL00626,ORD00626,2024-03-03,09:00-12:00,26.63,70.8,102.13,Delivered
DEL00627,ORD00627,2024-03-17,15:00-18:00,40.85,103.9,157.73,Delivered
DEL00628,ORD00628,2024-03-30,09:00-12:00,11.66,44.1,53.62,Delivered
DEL00629,ORD00629,2024-03-19,15:00-18:00,12.79,41.2,69.01,Delivered
DEL00630,ORD00630,2024-03-17,15:00-18:00,16.2,72.6,77.69,Delivered
DEL00631,ORD00631,2024-03-04,15:00-18:00,16.2,44.7,83.9,Delivered
DEL00632,ORD00632,2024-03-23,09:00-12:00,9.0,25.9,54.58,Delivered
DEL00633,ORD00633,2024-03-27,12:00-15:00,1.25,4.2,31.33,Delivered
