order_id,timestamp,date,hour,day_of_week,sku_id,quantity,picker_id,delivery_slot,fulfillment_time_min,status
ORD00240,2024-03-16 06:00:00,2024-03-16,6,Saturday,SKU027,2,P08,18:00-21:00,57,Delivered
ORD00241,2024-03-28 21:57:00,2024-03-28,21,Thursday,SKU019,1,P04,12:00-15:00,87,Delivered
ORD00242,2024-03-02 20:43:00,2024-03-02,20,Saturday,SKU034,9,P01,12:00-15:00,60,Delayed
ORD00243,2024-03-19 08:52:00,2024-03-19,8,Tuesday,SKU027,7,P02,15:00-18:00,35,Delivered
ORD00244,2024-03-19 18:24:00,2024-03-19,18,Tuesday,SKU026,9,P06,18:00-21:00,39,Delivered
ORD00245,2024-03-12 06:27:00,2024-03-12,6,Tuesday,SKU010,2,P06,18:00-21:00,56,Delivered
ORD00246,2024-03-09 18:28:00,2024-03-09,18,Saturday,SKU018,6,P07,18:00-21:00,55,Delivered
ORD00247,2024-03-20 10:15:00,2024-03-20,10,Wednesday,SKU027,2,P05,12:00-15:00,72,Delivered
ORD00248,2024-03-11 11:05:00,2024-03-11,11,Monday,SKU001,5,P08,15:00-18:00,57,Delivered
ORD00249,2024-03-06 12:35:00,2024-03-06,12,Wednesday,SKU019,7,P02,09:00-12:00,42,Delivered
ORD00250,2024-03-20 15:20:00,2024-03-20,15,Wednesday,SKU031,1,P05,18:00-21:00,64,Delivered
ORD00251,2024-03-24 19:57:00,2024-03-24,19,Sunday,SKU036,4,P03,18:00-21:00,45,Delivered
ORD00252,2024-03-09 13:04:00,2024-03-09,13,Saturday,SKU008,5,P07,15:00-18:00,76,Delivered
ORD00253,2024-03-12 10:15:00,2024-03-12,10,Tuesday,SKU027,8,P04,18:00-21:00,37,Delivered
ORD00254,2024-03-13 11:39:00,2024-03-13,11,Wednesday,SKU014,6,P08,15:00-18:00,79,Delivered
ORD00255,2024-03-20 20:12:00,2024-03-20,20,Wednesday,SKU018,3,P07,15:00-18:00,72,Delayed
ORD00256,2024-03-26 10:24:00,2024-03-26,10,Tuesday,SKU011,7,P06,09:00-12:00,98,Delivered
ORD00257,2024-03-18 09:49:00,2024-03-18,9,Monday,SKU019,8,P04,18:00-21:00,52,Delivered
ORD00258,2024-03-03 18:50:00,2024-03-03,18,Sunday,SKU029,8,P03,15:00-18:00,58,Delivered
ORD00259,2024-03-23 12:24:00,2024-03-23,12,Saturday,SKU004,10,P08,18:00-21:00,101,Delivered
ORD00260,2024-03-26 21:44:00,2024-03-26,21,Tuesday,SKU033,9,P02,09:00-12:00,46,Delivered
ORD00261,2024-03-12 09:39:00,2024-03-12,9,Tuesday,SKU003,7,P06,18:00-21:00,28,Delivered
ORD00262,2024-03-09 09:47:00,2024-03-09,9,Saturday,SKU019,10,P04,18:00-21:00,62,Delivered
ORD00263,2024-03-25 17:44:00,2024-03-25,17,Monday,SKU018,6,P01,18:00-21:00,42,Delivered
ORD00264,2024-03-03 08:46:00,2024-03-03,8,Sunday,SKU007,5,P06,18:00-21:00,41,Delivered
ORD00265,2024-03-12 13:28:00,2024-03-12,13,Tuesday,SKU027,8,P06,09:00-12:00,53,Delivered
ORD00266,2024-03-23 08:54:00,2024-03-23,8,Saturday,SKU013,2,P03,12:00-15:00,81,Delivered
ORD00267,2024-03-06 11:27:00,2024-03-06,11,Wednesday,SKU035,4,P07,12:00-15:00,56,Delivered
ORD00268,2024-03-24 16:12:00,2024-03-24,16,Sunday,SKU016,7,P07,09:00-12:00,42,Delivered
ORD00269,2024-03-25 17:50:00,2024-03-25,17,Monday,SKU004,2,P03,15:00-18:00,67,Delivered
ORD00270,2024-03-09 17:31:00,2024-03-09,17,Saturday,SKU019,6,P07,18:00-21:00,98,Delivered
ORD00271,2024-03-28 12:11:00,2024-03-28,12,Thursday,SKU029,5,P02,12:00-15:00,63,Delivered
ORD00272,2024-03-04 09:44:00,2024-03-04,9,Monday,SKU007,7,P07,12:00-15:00,88,Delivered
ORD00273,2024-03-06 13:34:00,2024-03-06,13,Wednesday,SKU027,3,P03,18:00-21:00,51,Delivered
ORD00274,2024-03-11 19:39:00,2024-03-11,19,Monday,SKU003,6,P01,18:00-21:00,43,Delivered
ORD00275,2024-03-18 14:31:00,2024-03-18,14,Monday,SKU015,8,P07,18:00-21:00,77,Delivered
ORD00276,2024-03-19 03:48:00,2024-03-19,3,Tuesday,SKU009,1,P05,12:00-15:00,83,Delivered
ORD00277,2024-03-25 12:47:00,2024-03-25,12,Monday,SKU028,8,P02,09:00-12:00,65,Delivered
ORD00278,2024-03-25 04:46:00,2024-03-25,4,Monday,SKU016,4,P07,09:00-12:00,46,Delivered
ORD00279,2024-03-02 12:22:00,2024-03-02,12,Saturday,SKU031,2,P08,09:00-12:00,56,Delivered
ORD00280,2024-03-19 17:55:00,2024-03-19,17,Tuesday,SKU027,7,P03,12:00-15:00,52,Delivered
ORD00281,2024-03-19 11:17:00,2024-03-19,11,Tuesday,SKU022,3,P06,15:00-18:00,65,Delayed
ORD00282,2024-03-17 22:43:00,2024-03-17,22,Sunday,SKU029,3,P07,09:00-12:00,50,Delivered
ORD00283,2024-03-05 17:08:00,2024-03-05,17,Tuesday,SKU010,6,P04,18:00-21:00,86,Delivered
ORD00284,2024-03-09 16:24:00,2024-03-09,16,Saturday,SKU017,2,P07,15:00-18:00,62,Delivered
ORD00285,2024-03-16 11:00:00,2024-03-16,11,Saturday,SKU031,2,P08,15:00-18:00,40,Delivered
ORD00286,2024-03-14 18:31:00,2024-03-14,18,Thursday,SKU010,5,P06,12:00-15:00,107,Delivered
ORD00287,2024-03-29 17:03:00,2024-03-29,17,Friday,SKU003,8,P01,09:00-12:00,54,Delivered
ORD00288,2024-03-14 09:44:00,2024-03-14,9,Thursday,SKU033,5,P03,15:00-18:00,26,Delivered
ORD00289,2024-03-09 07:42:00,2024-03-09,7,Saturday,SKU033,3,P01,18:00-21:00,54,Delivered
ORD00290,2024-03-25 09:41:00,2024-03-25,9,Monday,SKU004,2,P01,12:00-15:00,76,Delivered
ORD00291,2024-03-19 09:43:00,2024-03-19,9,Tuesday,SKU016,1,P06,09:00-12:00,69,Delivered
ORD00292,2024-03-16 07:24:00,2024-03-16,7,Saturday,SKU004,2,P02,15:00-18:00,62,Delivered
ORD00293,2024-03-05 11:52:00,2024-03-05,11,Tuesday,SKU028,3,P03,09:00-12:00,87,Delivered
ORD00294,2024-03-06 12:46:00,2024-03-06,12,Wednesday,SKU009,3,P07,18:00-21:00,49,Delivered
ORD00295,2024-03-05 18:37:00,2024-03-05,18,Tuesday,SKU027,6,P07,15:00-18:00,44,Delivered
ORD00296,2024-03-03 10:38:00,2024-03-03,10,Sunday,SKU022,10,P05,09:00-12:00,64,Delivered
ORD00297,2024-03-17 09:25:00,2024-03-17,9,Sunday,SKU012,1,P04,18:00-21:00,64,Delivered
ORD00298,2024-03-16 16:04:00,2024-03-16,16,Saturday,SKU019,1,P06,15:00-18:00,31,Delivered
ORD00299,2024-03-27 15:23:00,2024-03-27,15,Wednesday,SKU019,3,P08,09:00-12:00,17,Delivered
ORD00300,2024-03-01 10:02:00,2024-03-01,10,Friday,SKU034,7,P05,18:00-21:00,86,Delivered
ORD00301,2024-03-18 14:09:00,2024-03-18,14,Monday,SKU011,5,P02,12:00-15:00,34,Delivered
ORD00302,2024-03-13 15:48:00,2024-03-13,15,Wednesday,SKU030,2,P05,18:00-21:00,45,Delivered
ORD00303,2024-03-03 20:07:00,2024-03-03,20,Sunday,SKU017,10,P01,15:00-18:00,45,Delivered
ORD00304,2024-03-05 17:10:00,2024-03-05,17,Tuesday,SKU018,6,P05,12:00-15:00,71,Delivered
ORD00305,2024-03-28 10:56:00,2024-03-28,10,Thursday,SKU006,1,P06,18:00-21:00,56,Delivered
ORD00306,2024-03-19 16:31:00,2024-03-19,16,Tuesday,SKU017,6,P01,18:00-21:00,87,Delivered
ORD00307,2024-03-06 10:06:00,2024-03-06,10,Wednesday,SKU032,2,P04,09:00-12:00,25,Delivered
ORD00308,2024-03-16 11:58:00,2024-03-16,11,Saturday,SKU007,1,P07,12:00-15:00,68,Delivered
ORD00309,2024-03-24 10:52:00,2024-03-24,10,Sunday,SKU004,6,P02,09:00-12:00,49,Delivered
ORD00310,2024-03-02 21:04:00,2024-03-02,21,Saturday,SKU031,5,P05,15:00-18:00,26,Delivered
ORD00311,2024-03-01 11:18:00,2024-03-01,11,Friday,SKU020,5,P04,18:00-21:00,82,Delayed
ORD00312,2024-03-25 09:57:00,2024-03-25,9,Monday,SKU019,4,P03,09:00-12:00,67,Delivered
ORD00313,2024-03-18 11:53:00,2024-03-18,11,Monday,SKU027,1,P06,09:00-12:00,77,Delivered
ORD00314,2024-03-17 22:26:00,2024-03-17,22,Sunday,SKU018,1,P03,15:00-18:00,26,Delivered
ORD00315,2024-03-08 19:33:00,2024-03-08,19,Friday,SKU015,6,P08,09:00-12:00,97,Delivered
ORD00316,2024-03-21 18:04:00,2024-03-21,18,Thursday,SKU022,1,P07,12:00-15:00,59,Delivered
ORD00317,2024-03-11 20:25:00,2024-03-11,20,Monday,SKU027,6,P06,18:00-21:00,61,Delivered
ORD00318,2024-03-07 08:49:00,2024-03-07,8,Thursday,SKU022,3,P02,12:00-15:00,72,Delivered
ORD00319,2024-03-14 08:22:00,2024-03-14,8,Thursday,SKU036,4,P08,15:00-18:00,74,Delivered
ORD00320,2024-03-04 07:51:00,2024-03-04,7,Monday,SKU026,10,P01,12:00-15:00,56,Delivered
ORD00321,2024-03-23 10:22:00,2024-03-23,10,Saturday,SKU015,1,P05,15:00-18:00,42,Delayed
ORD00322,2024-03-28 12:47:00,2024-03-28,12,Thursday,SKU019,2,P08,09:00-12:00,40,Delivered
ORD00323,2024-03-27 18:14:00,2024-03-27,18,Wednesday,SKU007,7,P06,09:00-12:00,102,Returned
ORD00324,2024-03-03 02:04:00,2024-03-03,2,Sunday,SKU009,8,P03,09:00-12:00,57,Delivered
ORD00325,2024-03-15 05:59:00,2024-03-15,5,Friday,SKU021,7,P08,09:00-12:00,63,Delivered
ORD00326,2024-03-06 11:58:00,2024-03-06,11,Wednesday,SKU009,5,P08,12:00-15:00,31,Delivered
ORD00327,2024-03-16 12:35:00,2024-03-16,12,Saturday,SKU018,2,P05,18:00-21:00,50,Delivered
ORD00328,2024-03-29 18:15:00,2024-03-29,18,Friday,SKU022,9,P01,18:00-21:00,80,Delivered
ORD00329,2024-03-16 11:36:00,2024-03-16,11,Saturday,SKU018,7,P05,12:00-15:00,33,Delivered
ORD00330,2024-03-01 19:49:00,2024-03-01,19,Friday,SKU011,8,P06,12:00-15:00,43,Delivered
ORD00331,2024-03-08 10:52:00,2024-03-08,10,Friday,SKU029,1,P04,18:00-21:00,70,Delivered
ORD00332,2024-03-19 10:47:00,2024-03-19,10,Tuesday,SKU027,10,P01,15:00-18:00,96,Delivered
ORD00333,2024-03-07 18:51:00,2024-03-07,18,Thursday,SKU031,8,P05,12:00-15:00,83,Delivered
ORD00334,2024-03-08 16:01:00,2024-03-08,16,Friday,SKU019,1,P06,12:00-15:00,31,Delivered
ORD00335,2024-03-06 20:54:00,2024-03-06,20,Wednesday,SKU031,1,P01,12:00-15:00,99,Delivered
ORD00336,2024-03-28 14:23:00,2024-03-28,14,Thursday,SKU036,6,P07,09:00-12:00,58,Delivered
ORD00337,2024-03-05 22:46:00,2024-03-05,22,Tuesday,SKU034,8,P06,12:00-15:00,86,Delivered
ORD00338,2024-03-30 16:22:00,2024-03-30,16,Saturday,SKU009,10,P03,18:00-21:00,54,Delivered
ORD00339,2024-03-10 08:46:00,2024-03-10,8,Sunday,SKU001,10,P07,09:00-12:00,38,Delivered
ORD00340,2024-03-30 18:39:00,2024-03-30,18,Saturday,SKU009,10,P02,18:00-21:00,48,Delivered
ORD00341,2024-03-08 11:20:00,2024-03-08,11,Friday,SKU008,2,P06,18:00-21:00,29,Delivered
ORD00342,2024-03-23 06:16:00,2024-03-23,6,Saturday,SKU029,1,P01,18:00-21:00,71,Delivered
ORD00343,2024-03-06 19:31:00,2024-03-06,19,Wednesday,SKU031,6,P07,09:00-12:00,88,Delivered
ORD00344,2024-03-03 18:02:00,2024-03-03,18,Sunday,SKU012,6,P05,09:00-12:00,39,Delivered
ORD00345,2024-03-13 08:04:00,2024-03-13,8,Wednesday,SKU019,2,P06,18:00-21:00,18,Delivered
ORD00346,2024-03-21 09:56:00,2024-03-21,9,Thursday,SKU016,1,P02,15:00-18:00,41,Delayed
ORD00347,2024-03-14 17:46:00,2024-03-14,17,Thursday,SKU034,9,P05,15:00-18:00,65,Delivered
ORD00348,2024-03-13 15:53:00,2024-03-13,15,Wednesday,SKU018,1,P06,09:00-12:00,69,Delivered
ORD00349,2024-03-27 16:38:00,2024-03-27,16,Wednesday,SKU018,2,P01,12:00-15:00,36,Delivered
ORD00350,2024-03-03 13:07:00,2024-03-03,13,Sunday,SKU012,7,P08,18:00-21:00,48,Delivered
ORD00351,2024-03-18 11:23:00,2024-03-18,11,Monday,SKU031,6,P03,18:00-21:00,33,Delivered
ORD00352,2024-03-09 09:17:00,2024-03-09,9,Saturday,SKU020,3,P02,09:00-12:00,59,Delivered
ORD00353,2024-03-14 21:37:00,2024-03-14,21,Thursday,SKU009,1,P07,18:00-21:00,83,Delivered
ORD00354,2024-03-30 13:56:00,2024-03-30,13,Saturday,SKU010,5,P02,18:00-21:00,19,Delivered
ORD00355,2024-03-29 14:36:00,2024-03-29,14,Friday,SKU026,10,P03,09:00-12:00,72,Delivered
ORD00356,2024-03-06 21:51:00,2024-03-06,21,Wednesday,SKU009,1,P07,09:00-12:00,70,Delivered
ORD00357,2024-03-27 16:53:00,2024-03-27,16,Wednesday,SKU022,6,P02,09:00-12:00,64,Delivered
ORD00358,2024-03-18 11:17:00,2024-03-18,11,Monday,SKU019,1,P07,09:00-12:00,77,Delivered
ORD00359,2024-03-19 15:06:00,2024-03-19,15,Tuesday,SKU034,10,P02,15:00-18:00,83,Delivered
ORD00360,2024-03-29 12:24:00,2024-03-29,12,Friday,SKU025,10,P08,09:00-12:00,50,Delivered
ORD00361,2024-03-20 16:44:00,2024-03-20,16,Wednesday,SKU015,7,P06,12:00-15:00,21,Delivered
ORD00362,2024-03-30 10:23:00,2024-03-30,10,Saturday,SKU003,5,P05,15:00-18:00,85,Delayed
ORD00363,2024-03-08 08:47:00,2024-03-08,8,Friday,SKU016,6,P05,18:00-21:00,26,Delivered
ORD00364,2024-03-07 20:26:00,2024-03-07,20,Thursday,SKU028,9,P06,09:00-12:00,90,Delivered
ORD00365,2024-03-23 14:08:00,2024-03-23,14,Saturday,SKU029,9,P01,12:00-15:00,39,Delivered
ORD00366,2024-03-07 18:15:00,2024-03-07,18,Thursday,SKU003,1,P06,12:00-15:00,66,Delivered
ORD00367,2024-03-17 11:59:00,2024-03-17,11,Sunday,SKU006,1,P04,15:00-18:00,96,Delivered
ORD00368,2024-03-28 13:35:00,2024-03-28,13,Thursday,SKU013,3,P05,09:00-12:00,51,Delivered
ORD00369,2024-03-02 09:36:00,2024-03-02,9,Saturday,SKU029,4,P04,12:00-15:00,41,Delivered
ORD00370,2024-03-14 14:55:00,2024-03-14,14,Thursday,SKU029,1,P08,12:00-15:00,37,Delivered
ORD00371,2024-03-01 09:38:00,2024-03-01,9,Friday,SKU029,5,P05,18:00-21:00,63,Delivered
ORD00372,2024-03-15 10:29:00,2024-03-15,10,Friday,SKU012,9,P07,09:00-12:00,31,Delivered
ORD00373,2024-03-20 16:19:00,2024-03-20,16,Wednesday,SKU026,8,P02,15:00-18:00,50,Delivered
ORD00374,2024-03-28 10:41:00,2024-03-28,10,Thursday,SKU027,5,P04,12:00-15:00,93,Delivered
ORD00375,2024-03-26 19:51:00,2024-03-26,19,Tuesday,SKU022,6,P03,09:00-12:00,92,Delivered
ORD00376,2024-03-14 12:47:00,2024-03-14,12,Thursday,SKU003,10,P04,15:00-18:00,63,Returned
ORD00377,2024-03-22 11:19:00,2024-03-22,11,Friday,SKU030,9,P03,15:00-18:00,47,Delivered
ORD00378,2024-03-09 17:35:00,2024-03-09,17,Saturday,SKU028,3,P06,09:00-12:00,59,Delivered
ORD00379,2024-03-28 10:50:00,2024-03-28,10,Thursday,SKU031,6,P05,15:00-18:00,82,Delivered
ORD00380,2024-03-28 16:37:00,2024-03-28,16,Thursday,SKU034,2,P08,12:00-15:00,79,Delivered
ORD00381,2024-03-22 11:19:00,2024-03-22,11,Friday,SKU015,3,P03,12:00-15:00,76,Delayed
ORD00382,2024-03-29 20:29:00,2024-03-29,20,Friday,SKU007,3,P02,18:00-21:00,67,Delivered
ORD00383,2024-03-02 00:17:00,2024-03-02,0,Saturday,SKU009,3,P03,18:00-21:00,26,Delivered
ORD00384,2024-03-14 16:25:00,2024-03-14,16,Thursday,SKU016,8,P07,09:00-12:00,19,Delivered
ORD00385,2024-03-24 11:00:00,2024-03-24,11,Sunday,SKU032,9,P04,09:00-12:00,27,Delivered
ORD00386,2024-03-29 11:08:00,2024-03-29,11,Friday,SKU005,9,P05,12:00-15:00,29,Delivered
ORD00387,2024-03-10 12:33:00,2024-03-10,12,Sunday,SKU022,6,P07,12:00-15:00,78,Delivered
ORD00388,2024-03-07 09:58:00,2024-03-07,9,Thursday,SKU034,7,P01,12:00-15:00,43,Delivered
ORD00389,2024-03-05 09:01:00,2024-03-05,9,Tuesday,SKU022,3,P02,15:00-18:00,19,Delivered
ORD00390,2024-03-21 10:34:00,2024-03-21,10,Thursday,SKU022,10,P01,09:00-12:00,23,Delivered
ORD00391,2024-03-14 12:07:00,2024-03-14,12,Thursday,SKU019,8,P03,12:00-15:00,30,Delivered
ORD00392,2024-03-04 16:17:00,2024-03-04,16,Monday,SKU022,3,P07,09:00-12:00,80,Delivered
ORD00393,2024-03-04 10:50:00,2024-03-04,10,Monday,SKU006,4,P04,15:00-18:00,92,Delivered
ORD00394,2024-03-14 10:02:00,2024-03-14,10,Thursday,SKU019,4,P08,15:00-18:00,50,Delivered
ORD00395,2024-03-03 20:53:00,2024-03-03,20,Sunday,SKU021,8,P03,09:00-12:00,87,Delivered
ORD00396,2024-03-04 19:41:00,2024-03-04,19,Monday,SKU010,5,P05,18:00-21:00,29,Delivered
ORD00397,2024-03-28 04:18:00,2024-03-28,4,Thursday,SKU014,6,P07,09:00-12:00,27,Delivered
ORD00398,2024-03-29 05:54:00,2024-03-29,5,Friday,SKU007,3,P06,15:00-18:00,71,Delayed
ORD00399,2024-03-09 19:05:00,2024-03-09,19,Saturday,SKU014,6,P03,09:00-12:00,83,Delayed
ORD00400,2024-03-09 18:44:00,2024-03-09,18,Saturday,SKU031,7,P03,09:00-12:00,37,Delayed
ORD00401,2024-03-28 08:26:00,2024-03-28,8,Thursday,SKU033,8,P08,12:00-15:00,63,Delivered
ORD00402,2024-03-20 03:43:00,2024-03-20,3,Wednesday,SKU031,3,P08,18:00-21:00,29,Delivered
ORD00403,2024-03-15 05:16:00,2024-03-15,5,Friday,SKU025,1,P04,15:00-18:00,81,Delivered
ORD00404,2024-03-23 16:27:00,2024-03-23,16,Saturday,SKU025,4,P08,15:00-18:00,64,Delivered
ORD00405,2024-03-27 15:39:00,2024-03-27,15,Wednesday,SKU003,3,P08,18:00-21:00,36,Delivered
ORD00406,2024-03-16 10:21:00,2024-03-16,10,Saturday,SKU036,1,P04,18:00-21:00,78,Delivered
ORD00407,2024-03-15 18:28:00,2024-03-15,18,Friday,SKU004,8,P08,15:00-18:00,50,Delivered
ORD00408,2024-03-01 08:26:00,2024-03-01,8,Friday,SKU003,9,P01,09:00-12:00,53,Delivered
ORD00409,2024-03-18 09:42:00,2024-03-18,9,Monday,SKU017,6,P06,09:00-12:00,43,Delivered
ORD00410,2024-03-11 15:39:00,2024-03-11,15,Monday,SKU022,6,P08,09:00-12:00,27,Delivered
ORD00411,2024-03-08 00:22:00,2024-03-08,0,Friday,SKU030,5,P06,09:00-12:00,20,Delivered
ORD00412,2024-03-16 08:45:00,2024-03-16,8,Saturday,SKU028,7,P02,15:00-18:00,40,Delivered
ORD00413,2024-03-30 19:13:00,2024-03-30,19,Saturday,SKU017,4,P06,09:00-12:00,74,Returned
ORD00414,2024-03-27 17:07:00,2024-03-27,17,Wednesday,SKU028,8,P08,12:00-15:00,83,Delivered
ORD00415,2024-03-02 15:27:00,2024-03-02,15,Saturday,SKU030,8,P03,12:00-15:00,31,Delivered
ORD00416,2024-03-22 16:56:00,2024-03-22,16,Friday,SKU012,7,P07,12:00-15:00,50,Delivered
ORD00417,2024-03-11 21:28:00,2024-03-11,21,Monday,SKU029,3,P07,15:00-18:00,85,Delivered
ORD00418,2024-03-23 17:35:00,2024-03-23,17,Saturday,SKU023,4,P04,15:00-18:00,68,Delayed
ORD00419,2024-03-21 22:11:00,2024-03-21,22,Thursday,SKU018,6,P02,15:00-18:00,86,Delivered
ORD00420,2024-03-19 20:45:00,2024-03-19,20,Tuesday,SKU015,9,P05,18:00-21:00,24,Delivered
ORD00421,2024-03-05 06:03:00,2024-03-05,6,Tuesday,SKU009,3,P05,15:00-18:00,33,Delivered
ORD00422,2024-03-23 18:13:00,2024-03-23,18,Saturday,SKU028,1,P06,18:00-21:00,40,Delivered
ORD00423,2024-03-18 11:32:00,2024-03-18,11,Monday,SKU029,5,P01,18:00-21:00,82,Delayed
ORD00424,2024-03-22 10:35:00,2024-03-22,10,Friday,SKU003,5,P04,18:00-21:00,59,Delivered
ORD00425,2024-03-18 17:12:00,2024-03-18,17,Monday,SKU028,4,P05,18:00-21:00,44,Delivered
ORD00426,2024-03-06 17:07:00,2024-03-06,17,Wednesday,SKU014,7,P05,15:00-18:00,41,Delivered
ORD00427,2024-03-09 00:29:00,2024-03-09,0,Saturday,SKU027,3,P01,12:00-15:00,56,Delivered
ORD00428,2024-03-25 20:39:00,2024-03-25,20,Monday,SKU030,5,P08,15:00-18:00,39,Delivered
ORD00429,2024-03-06 14:50:00,2024-03-06,14,Wednesday,SKU018,7,P07,09:00-12:00,59,Delivered
ORD00430,2024-03-07 16:21:00,2024-03-07,16,Thursday,SKU014,4,P08,09:00-12:00,29,Delivered
ORD00431,2024-03-15 10:41:00,2024-03-15,10,Friday,SKU022,10,P04,09:00-12:00,73,Returned
ORD00432,2024-03-04 11:34:00,2024-03-04,11,Monday,SKU027,1,P06,18:00-21:00,83,Delivered
ORD00433,2024-03-21 09:32:00,2024-03-21,9,Thursday,SKU004,2,P03,09:00-12:00,23,Delivered
ORD00434,2024-03-21 18:55:00,2024-03-21,18,Thursday,SKU026,2,P04,18:00-21:00,33,Delivered
ORD00435,2024-03-23 11:05:00,2024-03-23,11,Saturday,SKU004,3,P05,09:00-12:00,100,Returned
ORD00436,2024-03-14 11:40:00,2024-03-14,11,Thursday,SKU015,6,P01,18:00-21:00,35,Delivered
ORD00437,2024-03-20 06:47:00,2024-03-20,6,Wednesday,SKU022,2,P06,09:00-12:00,52,Delivered
ORD00438,2024-03-10 16:18:00,2024-03-10,16,Sunday,SKU028,8,P07,18:00-21:00,18,Delivered
ORD00439,2024-03-18 09:47:00,2024-03-18,9,Monday,SKU015,9,P05,12:00-15:00,53,Delivered
ORD00440,2024-03-30 21:55:00,2024-03-30,21,Saturday,SKU027,6,P01,12:00-15:00,30,Delivered
ORD00441,2024-03-19 15:34:00,2024-03-19,15,Tuesday,SKU019,2,P05,12:00-15:00,59,Delivered
ORD00442,2024-03-29 16:32:00,2024-03-29,16,Friday,SKU007,3,P04,15:00-18:00,39,Delivered
ORD00443,2024-03-22 18:54:00,2024-03-22,18,Friday,SKU003,9,P08,09:00-12:00,59,Delivered
ORD00444,2024-03-07 17:31:00,2024-03-07,17,Thursday,SKU034,6,P03,12:00-15:00,41,Delivered
ORD00445,2024-03-29 09:31:00,2024-03-29,9,Friday,SKU017,10,P05,12:00-15:00,87,Delivered
ORD00446,2024-03-26 10:27:00,2024-03-26,10,Tuesday,SKU008,6,P04,12:00-15:00,83,Delivered
ORD00447,2024-03-05 17:21:00,2024-03-05,17,Tuesday,SKU031,8,P08,15:00-18:00,74,Delivered
ORD00448,2024-03-06 16:05:00,2024-03-06,16,Wednesday,SKU030,3,P04,15:00-18:00,24,Delivered
ORD00449,2024-03-29 02:32:00,2024-03-29,2,Friday,SKU023,10,P07,12:00-15:00,19,Delivered
ORD00450,2024-03-18 19:34:00,2024-03-18,19,Monday,SKU018,3,P06,18:00-21:00,57,Delivered
ORD00451,2024-03-17 14:25:00,2024-03-17,14,Sunday,SKU014,1,P04,12:00-15:00,80,Delivered
ORD00452,2024-03-06 09:36:00,2024-03-06,9,Wednesday,SKU025,3,P08,15:00-18:00,20,Delivered
ORD00453,2024-03-16 09:16:00,2024-03-16,9,Saturday,SKU014,1,P04,15:00-18:00,64,Delivered
ORD00454,2024-03-15 19:02:00,2024-03-15,19,Friday,SKU036,6,P02,15:00-18:00,58,Delivered
ORD00455,2024-03-13 11:41:00,2024-03-13,11,Wednesday,SKU033,2,P05,18:00-21:00,60,Delivered
ORD00456,2024-03-28 11:50:00,2024-03-28,11,Thursday,SKU018,10,P01,12:00-15:00,81,Delivered
ORD00457,2024-03-17 16:13:00,2024-03-17,16,Sunday,SKU007,3,P06,09:00-12:00,44,Delivered
ORD00458,2024-03-11 17:30:00,2024-03-11,17,Monday,SKU026,8,P04,12:00-15:00,72,Delivered
ORD00459,2024-03-05 15:10:00,2024-03-05,15,Tuesday,SKU007,9,P01,12:00-15:00,22,Delivered
ORD00460,2024-03-30 09:25:00,2024-03-30,9,Saturday,SKU022,10,P01,15:00-18:00,25,Delivered
ORD00461,2024-03-20 23:55:00,2024-03-20,23,Wednesday,SKU018,4,P07,12:00-15:00,89,Delivered
ORD00462,2024-03-06 16:32:00,2024-03-06,16,Wednesday,SKU010,6,P08,09:00-12:00,44,Delivered
ORD00463,2024-03-05 08:12:00,2024-03-05,8,Tuesday,SKU019,9,P07,12:00-15:00,27,Delivered
ORD00464,2024-03-29 16:02:00,2024-03-29,16,Friday,SKU031,9,P02,09:00-12:00,76,Delivered
ORD00465,2024-03-29 16:52:00,2024-03-29,16,Friday,SKU001,7,P07,15:00-18:00,20,Delivered
ORD00466,2024-03-14 09:51:00,2024-03-14,9,Thursday,SKU018,7,P06,09:00-12:00,69,Delivered
ORD00467,2024-03-16 18:58:00,2024-03-16,18,Saturday,SKU031,5,P07,15:00-18:00,44,Delivered
ORD00468,2024-03-26 00:33:00,2024-03-26,0,Tuesday,SKU006,1,P07,12:00-15:00,55,Delivered
ORD00469,2024-03-04 08:41:00,2024-03-04,8,Monday,SKU022,5,P07,15:00-18:00,50,Delayed
ORD00470,2024-03-13 18:26:00,2024-03-13,18,Wednesday,SKU019,9,P08,12:00-15:00,82,Delivered
ORD00471,2024-03-10 15:49:00,2024-03-10,15,Sunday,SKU027,3,P02,12:00-15:00,72,Delivered
ORD00472,2024-03-06 07:32:00,2024-03-06,7,Wednesday,SKU015,6,P01,12:00-15:00,64,Delayed
ORD00473,2024-03-01 18:52:00,2024-03-01,18,Friday,SKU007,10,P07,09:00-12:00,36,Delivered
ORD00474,2024-03-03 16:46:00,2024-03-03,16,Sunday,SKU015,7,P05,09:00-12:00,37,Delivered
ORD00475,2024-03-15 01:54:00,2024-03-15,1,Friday,SKU025,9,P05,12:00-15:00,19,Delivered
ORD00476,2024-03-17 14:14:00,2024-03-17,14,Sunday,SKU022,1,P06,12:00-15:00,15,Delayed
ORD00477,2024-03-03 23:49:00,2024-03-03,23,Sunday,SKU015,7,P07,12:00-15:00,81,Delivered
ORD00478,2024-03-23 07:05:00,2024-03-23,7,Saturday,SKU019,9,P06,15:00-18:00,50,Delivered
ORD00479,2024-03-07 12:25:00,2024-03-07,12,Thursday,SKU021,5,P03,18:00-21:00,87,Delivered
